"","ID_Yapper","ID","participant","TIME_total","Game_Feelings","Age","Gender","Town","Country","Studies","CSP","CSP_Other","Writing_Script_C","Writing_Script","Writing_Language","Subjective_SES","Pay_Distance","Pay_Amount","Pay_Month","Household_Nb","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","PESS_Mean","SoundCalibration","SoundProblem","Check_Sound","Check_Uncomfort","Check_Volume","Knew","KnewTask","KnewIB","PrimaryTask","PrimaryTask_C","Congruency","Congruency_C","Threat","Threat_C","Count_Trial1","Count_TrialCritical","Count_TrialDivided","Error_Trial1","Error_TrialCritic","Error_TrialDivided","PleasureTrial1","PleasureCritical","PleasureDivided","ArousalTrial1","ArousalCritical","ArousalDivided","SenseControlTrial1","SenseControlCritical","SenseControlDivided","Noticing_Critic","Noticing_Divided","Noticing_Full","Angry_pretest","Happy_pretest","Depressed_pretest","Calm_pretest_Recod","Nervous_pretest","Anxious_pretest","Tense_pretest","Stressed_pretest","Angry","Happy","Depressed","Calm_Recod","Nervous","Anxious","Tense","Stressed","FearScore_pre","FearScore_post","FearScore","FearMean_pre","FearMean_post","FearMean"
"1329","XXXX",627,"s.5081f11f-8328-4df2-a11e-53c4a9735325.txt",7,"Un peu de frustration",65,1,"Plaisir","France",5,7,NA,1,"LatinScript",NA,7,5,"3000","4000",2,1,1,1,1,1,2,2,2,1.375,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,0,0,0,23,23,24,3,3,3,6,6,6,6,6,6,0,0,0,3,4,1,3,3,2,4,3,6,2,2,5,5,4,5,5,0.170650546820308,1.22290457568162,1.05225402886131,3,4.75,1.75
"1330","XXXX",1701,"s.e18a9caf-fd2b-43af-83e3-8fe993b1960d.txt",13,NA,46,2,"Grenoble","FRANCE",5,9,NA,1,"LatinScript",NA,4,26,"2000","2500",2,3,4,1,4,2,3,6,6,3.625,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,17,18,19,6,5,5,4,4,5,6,7,7,7,7,7,1,1,0,2,4,4,4,2,3,1,2,1,1,1,7,2,1,2,3,-0.429629836846898,-0.41565234116858,0.0139774956783176,2,2,0
"1331","XXXX",572,"s.4b5982ba-297a-4745-ad9d-f2d38b6894dc.txt",9,"calme, et concentration",51,2,"Villepreux","France",7,3,NA,1,"LatinScript",NA,7,24,"2800","4800",4,1,1,1,1,1,1,3,2,1.375,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,20,20,18,3,3,6,6,6,6,6,6,7,6,6,6,0,0,1,1,5,1,3,2,2,2,2,1,6,1,3,2,2,2,2,-0.454668081103413,-0.495596615753568,-0.0409285346501554,2,2,0
"1332","XXXX",1592,"s.d29c28c2-5691-4130-aa43-98dc52a669f9.txt",6,"le strese un peu d'entrendre tout ces cries",44,1,"Mantes La Jolie","France",3,9,NA,1,"LatinScript",NA,3,27,"980","2350",4,5,6,5,6,5,5,5,5,5.25,"SoftSound",NA,0.5,-0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,9,13,8,2,1,0,7,6,6,3,4,4,7,6,6,0,1,1,1,6,1,1,1,1,2,2,2,5,2,3,4,3,4,3,-0.778903957918308,0.412095126515591,1.1909990844339,1.5,3.5,2
"1333","XXXX",822,"s.68828e0f-a953-43c1-8242-296764b88c34.txt",14,"je n'avais jamais particip<e9> <e0> une <e9>tude de ce genre. J'<e9>tais un peu stress<e9>e car votre pr<e9>sentation est un peu anxiog<e8>ne: sons d<e9>sagr<e9>ables, cris...",62,1,"le veurdre","France",8,3,NA,1,"LatinScript",NA,7,10,"2500","4000",2,1,6,1,4,5,4,2,5,3.5,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,11,12,10,1,0,2,4,5,6,7,7,7,6,6,6,1,1,0,1,4,1,1,4,1,1,1,1,1,1,7,2,1,3,4,-0.554713592966851,-0.105765909898141,0.448947683068709,1.75,2.5,0.75
"1334","XXXX",661,"s.5489f810-4956-4264-91a5-09f19d78a7a9.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","XXXX",727,"s.5d256689-ce33-41a8-b665-d89ac7f883ab.txt",17,"De l'<e9>tonnement quant <e0> la d<e9>couverte de ce ""bug"" de concentration (ne pas avoir vu l'objet lors des 2 pr<e9>c<e9>dents essais).",55,1,"MEZE","France",5,5,NA,1,"LatinScript",NA,5,22,"1100","1100",2,5,5,6,5,5,5,5,6,5.25,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,11,8,0,1,0,7,7,7,4,3,3,7,7,7,0,0,1,2,5,2,2,2,3,2,3,1,5,1,1,1,1,1,1,-0.103508841481559,-1.10793820725763,-1.00442936577607,2.5,1,-1.5
"1336","XXXX",379,"s.30813a5a-1e35-4c98-ade0-d4cc1e527a7b.txt",8,"Pas tr<e8>s agr<e9>able",32,1,"Carpentras","France",8,2,NA,1,"LatinScript",NA,5,3,"1250","3000",5,6,7,6,6,6,5,7,4,5.875,"LoudSound",NA,0.5,0.5,0.5,-0.5,0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,11,12,8,0,2,0,4,7,4,6,6,6,9,8,8,0,0,1,1,7,1,5,3,2,5,6,1,1,1,7,1,1,3,1,0.91749250801076,-0.885101060040693,-1.80259356805145,4,1.5,-2.5
"1337","XXXX",1580,"s.d0dbc6af-2c88-43ed-ba0c-00beb9009bf4.txt",10,"Concentration",29,2,"Cregy les Meaux","France",2,5,NA,1,"LatinScript",NA,3,4,"1800","2500",5,3,5,3,7,3,4,7,7,4.875,"LoudSound",NA,0.5,0.5,0.5,0.5,0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,10,12,8,1,2,0,9,9,9,5,6,5,9,9,9,0,1,1,1,5,1,1,1,1,1,1,1,5,1,6,1,1,2,2,-1.10502495328365,-0.798051775987187,0.30697317729646,1,1.5,0.5
"1338","XXXX",1883,"s.faee7e16-f8ba-46f8-bb36-306d002008c2.txt",9,"JE N'AI RIEN RESSENTI DE PARTICULIER",41,1,"ISBERGUES","FRANCE",3,4,NA,1,"LatinScript",NA,5,20,"2000","4000",5,1,4,1,1,1,4,1,1,1.75,"SoftSound","Solved",-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,18,17,19,5,6,5,5,5,5,5,5,5,5,5,5,1,1,1,4,4,1,4,2,5,4,5,1,5,1,3,1,1,1,1,0.830330662667713,-1.10793820725763,-1.93826886992534,4,1,-3
"1339","XXXX",557,"s.48d409b3-0ba5-4988-93b4-8829feca9bc5.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","XXXX",1850,"s.f637a5aa-21ca-4728-80f4-c4a2c8f95ca6.txt",10,"amusante",46,1,"Saint-Thibault-des-Vignes","France",2,5,NA,1,"LatinScript",NA,4,3,"1500","3000",3,6,5,2,2,1,5,6,6,4.125,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,7,12,8,4,2,0,9,9,9,2,2,2,9,8,8,0,1,1,1,6,1,3,1,2,1,2,1,7,1,1,1,1,1,1,-0.753865713661794,-1.10793820725763,-0.354072493595832,1.5,1,-0.5
"1341","XXXX",1369,"s.b5d9ccd3-bd3f-4fd5-b06a-dabf566b470f.txt",10,"Un peu de stress et d'agacement",31,1,"Valenton","France",1,4,NA,1,"LatinScript",NA,4,24,"1500","2800",2,5,7,6,7,7,7,7,7,6.625,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,6,12,9,5,2,1,4,3,4,8,8,7,5,6,6,0,1,1,2,4,3,4,4,4,3,5,1,1,1,5,6,5,4,6,0.940645633716831,1.61240901996875,0.671763386251915,4,5.25,1.25
"1342","XXXX",318,"s.2960cf98-7662-426d-ac57-5c87c2e713b2.txt",13,"de l'angoisse et un peu de peur du au cris",23,1,"AIX LES BAINS","france",5,5,NA,1,"LatinScript",NA,7,1,"1600","3500",2,2,2,3,2,2,5,6,7,3.625,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,10,13,9,1,1,1,2,2,1,5,6,7,7,6,6,0,1,0,3,5,5,3,2,7,6,7,1,1,1,7,6,6,6,6,1.76417016681698,1.95376975026266,0.18959958344568,5.5,6,0.5
"1343","XXXX",562,"s.49f5f3c2-dcff-4cfa-869f-5e839093a419.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","XXXX",1712,"s.e2f02684-f863-4471-a000-e6f261bd38d8.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","XXXX",1820,"s.f203563d-3e17-4ad3-bc4d-ceb966127097.txt",7,NA,30,3,NA,NA,5,3,NA,1,"LatinScript",NA,6,7,NA,NA,4,4,7,1,4,4,4,7,7,4.75,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,17,18,18,2,2,3,9,9,9,9,9,9,9,9,9,1,0,1,1,7,1,1,1,1,1,1,1,7,1,1,7,7,7,1,-1.10502495328365,1.37530419579489,2.48032914907854,1,5.5,4.5
"1346","XXXX",1186,"s.99e464f8-8fb4-4b8d-b2b3-33020449659a.txt",6,"RAS",30,2,NA,NA,8,3,NA,1,"LatinScript",NA,8,12,NA,NA,2,2,5,1,1,7,4,5,4,3.625,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,12,8,0,0,0,8,7,7,2,3,3,9,8,8,0,1,1,4,5,2,4,4,3,5,2,2,2,2,2,2,2,2,2,0.400286453175429,-0.495596615753568,-0.895883068928997,3.5,2,-1.5
"1347","XXXX",940,"s.78287599-9c5b-40ab-b4f8-05632f9eab91.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound","Solved",NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,70,NA,NA,51,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,0,0,0,1,1,1,7,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-1.10502495328365,NA,NA,1,NA,NA
"1348","XXXX",716,"s.5bf7f5cf-6f61-42a0-90bd-b8d6d0aecc1f.txt",7,"Un peu de stress mais de mani<e8>re limit<e9>e",23,2,"Villeurbanne","France",8,9,NA,1,"LatinScript",NA,8,31,"2300","2500",1,1,7,5,1,1,1,6,6,3.5,"LoudSound",NA,0.5,0.5,0.5,-0.5,0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,18,19,21,1,1,0,4,4,3,6,7,6,6,7,6,1,1,1,1,5,1,2,1,3,2,2,1,1,1,5,1,5,3,3,-0.497306444499715,-0.0140710124088098,0.483235432090905,2,3,1
"1349","XXXX",854,"s.6cc29995-4f29-45e6-ad62-98ff62b86a2e.txt",14,"<e9>tonnement concernant l'absence de son",51,1,"phalempin","france",7,5,NA,1,"LatinScript",NA,6,15,"1780","3700",3,1,1,1,1,1,1,1,2,1.125,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,12,8,0,0,0,6,6,6,2,3,1,9,9,9,0,1,1,1,6,1,1,1,1,1,2,1,6,1,1,1,1,1,1,-0.89466447037109,-1.10793820725763,-0.213273736886536,1.25,1,-0.25
"1350","XXXX",498,"s.4101c685-f68a-4bc8-a125-21c7d771e627.txt",16,"De la peur avec les cries qui <e9>tait strident",41,1,"Saint Pierre du chemin","France",3,5,NA,1,"LatinScript",NA,6,14,"2500","2500",2,1,2,3,1,2,1,2,1,1.625,"LoudSound",NA,0.5,0.5,-0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,9,10,11,14,13,13,4,4,4,6,5,6,4,4,4,0,1,0,5,5,3,6,4,4,4,5,5,5,5,5,3,4,5,4,1.05640614616961,0.65657356370638,-0.399832582463233,4.25,4,-0.25
"1351","XXXX",373,"s.2fe3e841-b453-4f56-9241-3bfa5e2d9710.txt",7,"Stress",23,1,"Cannes","France",3,5,NA,1,"LatinScript",NA,7,6,"500","2000",1,3,5,3,3,2,3,5,6,3.75,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,9,10,8,1,2,0,1,1,1,7,9,8,3,2,3,0,0,1,2,3,5,3,3,4,4,3,2,2,5,6,6,6,7,7,0.452248060238901,2.2636561815331,1.8114081212942,3.5,6.5,3
"1352","XXXX",1315,"s.ac7cf388-2555-4baf-a42f-b25b1ed91d11.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","XXXX",956,"s.7a511869-efd0-411b-ae0c-d9f1c3523af8.txt",8,"Rien",42,1,"Marseille","France",5,5,NA,2,"OtherScript","Arabe",6,15,"2600","6000",5,4,1,1,1,1,1,3,1,1.625,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,16,17,14,7,6,10,6,7,7,3,3,2,7,7,8,0,0,1,2,4,2,2,1,1,1,1,1,1,1,2,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"1354","XXXX",903,"s.7328b866-a59e-404e-a06f-46a08d26a90c.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SoftSound",NA,NA,NA,NA,NA,NA,NA,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.989264440830865,NA,NA,1.25,NA,NA
"1355","XXXX",750,"s.607be387-c4c4-4041-a6a8-d44217f4bfe3.txt",9,"rien en particuli<e9>",24,2,"Vienne","France",3,9,NA,1,"LatinScript",NA,4,25,"300","300",1,7,4,2,5,1,4,4,4,3.875,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,24,17,21,1,6,3,7,7,7,1,1,1,2,2,2,1,1,1,1,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"1356","XXXX",574,"s.4b6d67e2-159e-45af-8fa6-43da652f4713.txt",13,NA,46,1,"Vaucresson","France",8,3,NA,1,"LatinScript",NA,5,31,"1100","2200",5,4,7,5,4,6,7,7,7,5.875,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,11,17,12,12,6,12,5,5,5,3,3,2,8,8,7,1,1,1,5,2,6,5,3,7,7,7,1,1,1,7,6,4,7,5,2.06336779937537,1.62967330005519,-0.433694499320176,6,5.5,-0.5
"1357","XXXX",916,"s.750e59f1-23a2-462b-a66d-e551d05686eb.txt",7,"J'ai ressenti uniquement une sensation de calme (m<ea>l<e9> <e0> une tr<e8>s l<e9>g<e8>re crainte qu'un son bruyant se d<e9>clenche d'un seul coup).",31,2,"Naves","France",8,3,NA,1,"LatinScript",NA,9,30,"4200","4200",4,1,1,1,1,1,1,1,1,1,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,12,8,0,0,0,8,9,8,1,1,1,9,9,9,0,0,0,1,5,1,1,2,1,1,1,1,4,1,7,1,1,1,1,-0.921587833178048,-1.10793820725763,-0.186350374079578,1.25,1,-0.25
"1358","XXXX",146,"s.11995669-94c9-4ba4-9e82-e086f5cbe90a.txt",14,NA,33,1,"Cugnaux","France",3,5,NA,1,"LatinScript",NA,5,15,"1200","1200",1,4,4,4,4,4,2,3,4,3.625,"SoftSound",NA,0.5,0.5,-0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,20,15,18,3,8,6,4,3,4,6,7,7,7,5,4,1,1,0,1,4,1,3,1,1,3,4,1,4,1,5,3,1,3,4,-0.242422479640412,0.0781656672584931,0.320588146898905,2.25,2.75,0.5
"1359","XXXX",814,"s.6795ad8e-c711-4d64-bee3-03044c635d71.txt",13,"une tache pas compliqu<e9> mais assez <e9>trange avec les bruits de cris qui sont triste et qui font assez peur quand on reflechi a une catastrophe naturelle ou autre danger eventuel",33,2,"rosny sous bois","france",1,9,NA,1,"LatinScript",NA,2,15,"1700","2500",4,4,5,3,5,3,3,3,5,3.875,"SoftSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,10,11,8,1,3,0,3,3,3,4,4,4,7,6,6,0,0,1,1,4,1,4,1,1,1,1,1,1,4,3,1,4,4,4,-1.10502495328365,0.177291835784644,1.28231678906829,1,3.25,2.25
"1360","XXXX",580,"s.4c987326-10a7-49af-a5aa-4fffc3c2f3ef.txt",9,"je me suis bien fait eu !",38,2,"lons le saunier","france",5,4,NA,1,"LatinScript",NA,6,2,"2700","5000",3,2,5,1,2,2,5,5,5,3.375,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,6,13,6,5,1,2,3,6,6,3,4,6,4,6,6,0,0,1,1,6,2,2,2,2,1,1,2,4,2,2,2,2,2,2,-0.780789076468752,-0.495596615753568,0.285192460715184,1.5,2,0.5
"1361","XXXX",1120,"s.8ff1b7c0-c663-4904-9ae8-dcc8f4efb2a1.txt",14,"J'<e9>tais tr<e8>s concentr<e9> durant le visionnage des vid<e9>os, un peu inquiet de ne pas r<e9>ussir <e0> compter chaque rebonds. En me focalisant sur le comptage, je ne me suis pas rendu compte que le rond blanc se d<e9>placer horizontalement, j'avais l'impr<e9>ssion qu'il se d<e9>placer vers le bas.",37,2,"PARIS","FRANCE",6,5,NA,1,"LatinScript",NA,5,12,"2844","3000",1,2,7,1,2,7,7,7,7,5,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,14,19,16,9,4,8,3,4,4,7,5,6,4,7,6,1,0,1,1,4,1,1,1,1,1,1,1,1,1,5,6,3,4,5,-1.10502495328365,1.1768939961528,2.28191894943645,1,4.5,3.5
"1362","XXXX",1060,"s.87a36dee-a105-4eca-b127-bbd75d3cf2da.txt",7,NA,28,2,"FECHAIN","France",5,6,NA,1,"LatinScript",NA,7,7,"2600","3500",3,1,1,1,5,1,1,1,1,1.5,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,12,8,0,0,0,5,5,5,5,5,5,9,9,9,0,1,0,1,7,1,1,1,1,1,1,1,7,1,1,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"1363","XXXX",300,"s.27394fb8-6704-4d25-8e1f-f8c45aa71293.txt",10,"de l'ennui",28,2,"METZ","FRANCE",8,3,NA,1,"LatinScript",NA,8,19,"4000","4000",1,2,4,2,2,2,2,5,2,2.625,"LoudSound",NA,0.5,0.5,0.5,0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,16,17,17,7,6,7,4,5,5,6,3,4,4,6,6,1,1,1,5,2,4,6,4,3,6,3,2,2,3,3,3,3,4,3,0.726407448540768,0.228163549358956,-0.498243899181811,4,3.25,-0.75
"1364","XXXX",1099,"s.8da96718-5883-4542-9bda-f5fa9ac425e0.txt",9,"serenite",43,1,"trets","france",3,5,NA,1,"LatinScript",NA,7,7,"4000","6000",3,3,1,1,1,1,3,1,1,1.5,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,14,14,9,5,6,12,8,8,8,3,2,2,8,8,7,1,0,1,1,6,1,2,1,1,1,1,1,4,1,1,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"1365","XXXX",182,"s.1618eeec-0c92-4f07-8171-5b16b27a5595.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,1,NA,NA,10,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,4,1,4,3,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,0.685971483105196,NA,NA,3.5,NA,NA
"1366","XXXX",905,"s.736e1535-3ff1-475c-a78c-d541a005356b.txt",19,"JAI APPRECIE  CE  CHALLENGE VISUEL",48,1,"LENS","FRANCE",3,5,NA,1,"LatinScript",NA,3,25,"1800","1800",2,6,6,5,3,5,5,6,6,5.25,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,5,8,10,18,15,14,6,6,7,7,6,6,8,6,8,0,0,1,3,4,2,1,2,2,3,2,1,3,1,2,1,2,2,2,-0.33890756865063,-0.679528192910203,-0.340620624259572,2.25,1.75,-0.5
"1367","XXXX",730,"s.5d8eb701-84d8-4e48-bdb3-09ce1ebdecbf.txt",10,"Pas de probl<e9>me particulier",55,2,"Ver-sur-Mer","France",5,4,NA,1,"LatinScript",NA,7,3,"2700","3000",3,6,7,7,4,7,5,7,7,6.25,"SoftSound",NA,0.5,-0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,12,8,0,0,0,5,5,5,1,1,1,9,9,9,0,1,1,4,5,3,4,4,7,5,7,1,1,1,3,1,1,1,1,2.0152838945754,-1.10793820725763,-3.12322210183303,5.75,1,-4.75
"1368","XXXX",1798,"s.ef74e014-b6d4-4689-858a-aebf805f2838.txt",10,"curieuse interress<e9>e et amus<e9>e",49,1,"montpelllier","france",3,5,NA,1,"LatinScript",NA,5,19,"100","200",1,3,4,3,4,3,3,1,3,3,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,14,15,14,5,5,7,8,8,7,7,4,2,8,7,8,1,1,0,1,4,1,1,1,1,1,1,1,3,1,2,1,1,4,1,-1.10502495328365,-0.773682486432227,0.331342466851421,1,1.75,0.75
"1369","XXXX",176,"s.14f42634-64e3-4038-af76-48aa082e7894.txt",3,"Tr<e8>s biens",22,2,"Limay","France",3,5,NA,1,"LatinScript",NA,8,13,"10","10",5,5,4,6,3,4,3,5,5,4.375,"LoudSound",NA,-0.5,NA,NA,-0.5,0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,34,4,4,15,16,17,6,7,7,6,4,7,6,6,7,1,0,0,5,6,5,5,3,4,4,4,6,3,4,3,5,3,5,3,0.662608543151458,0.707445277280692,0.0448367341292341,3.75,4,0.25
"1370","XXXX",546,"s.4790a896-a3dd-490d-956d-4833a485a826.txt",18,"""Pourquoi ?"" Je me suis demand<e9> en quoi cela consistait.",27,1,"54340 Pompey","France",2,10,NA,2,"OtherScript","J'apprends L'Arabe litt<e9>raire",4,30,"300","800",1,6,7,7,7,7,7,5,6,6.5,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,11,12,7,0,2,1,6,5,5,3,3,3,7,7,7,1,1,1,4,2,5,3,6,6,5,6,2,4,2,1,1,3,2,2,2.03099889516474,-0.561004609833218,-2.59200350499796,5.75,2,-3.75
"1371","XXXX",191,"s.17d8a80e-1832-46ef-aceb-26009f78c13a.txt",7,"cool",48,2,"idron","france",9,3,NA,1,"LatinScript",NA,9,5,"5000","5000",5,1,1,1,1,1,1,1,1,1,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,9,12,8,2,2,0,9,9,9,1,1,1,8,8,9,0,1,1,2,6,2,2,2,2,2,2,1,6,1,2,1,1,1,1,-0.454668081103413,-1.10793820725763,-0.653270126154213,2,1,-1
