"","participant","chooserandom_Instruction_1","chooserandom_Condition_1","chooserandom_Relevance_1","ID_Yapper","Angry_pretest","Anxious_pretest","Happy_pretest","Depressed_pretest","Tense_pretest","Calm_pretest","Stressed_pretest","Nervous_pretest","SoundCalibration_1","SoundProblem_1","count_Trial1_Irrelevant_1","Pleasure_Trial1_Irrelevant_1","Arousal_Trial1_Irrelevant_1","Control_Trial1_Irrelevant_1","count_Criticaltrial_Irrelevant_1","Pleasure_Criticaltrial_Irrelevant_1","Arousal_Criticaltrial_Irrelevant_1","Control_Criticaltrial_Irrelevant_1","IB_Criticaltrial_Irrelevant_1","IB_Feature_Criticaltrial_Irrelevant_1","IB_Color_Criticaltrial_Irrelevant_1","IB_Motion_Criticaltrial_Irrelevant_1","count_Dividedtrial_Irrelevant_1","Pleasure_Dividedtrial_Irrelevant_1","Arousal_Dividedtrial_Irrelevant_1","Control_Dividedtrial_Irrelevant_1","IB_Dividedtrial_Irrelevant_1","IB_Feature_Dividedtrial_Irrelevant_1","IB_Color_Dividedtrial_Irrelevant_1","IB_Motion_Dividedtrial_Irrelevant_1","IB_Fulltrial_Irrelevant_1","IB_Feature_Fulltrial_Irrelevant_1","IB_Color_Fulltrial_Irrelevant_1","IB_Motion_Fulltrial_Irrelevant_1","count_Trial1_Relevant_1","Pleasure_Trial1_Relevant_1","Arousal_Trial1_Relevant_1","Control_Trial1_Relevant_1","count_Criticaltrial_Relevant_1","Pleasure_Criticaltrial_Relevant_1","Arousal_Criticaltrial_Relevant_1","Control_Criticaltrial_Relevant_1","IB_Criticaltrial_Relevant_1","IB_Feature_Criticaltrial_Relevant_1","IB_Color_Criticaltrial_Relevant_1","IB_Motion_Criticaltrial_Relevant_1","count_Dividedtrial_Relevant_1","Pleasure_Dividedtrial_Relevant_1","Arousal_Dividedtrial_Relevant_1","Control_Dividedtrial_Relevant_1","IB_Dividedtrial_Relevant_1","IB_Feature_Dividedtrial_Relevant_1","IB_Color_Dividedtrial_Relevant_1","IB_Motion_Dividedtrial_Relevant_1","IB_Fulltrial_Relevant_1","IB_Feature_Fulltrial_Relevant_1","IB_Color_Fulltrial_Relevant_1","IB_Motion_Fulltrial_Relevant_1","Angry","Anxious","Happy","Depressed","Tense","Calm","Stressed","Nervous","Check_sound_1","Check_Uncomfort_1","Check_Volume_1","Connaissance_1","Connaissance_Task_1","Connaissance_IB_1","Subjective_SES","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","Pay_Distance","Household_Nb","Pay_Amount","Pay_Month","Age","Gender","Town","Country","Writing_Script_C","Writing_Language","Studies","CSP","CSP_Other","Game_Feelings","TIME_start","TIME_end","TIME_total","ID","PrimaryTask","PrimaryTask_C","Threat","Threat_C","Congruency","Congruency_C","Calm_pretest_Recod","Calm_Recod","SoundCalibration","SoundProblem","Count_Trial1","Count_TrialCritical","Count_TrialDivided","Error_Trial1","Error_TrialCritic","Error_TrialDivided","PleasureTrial1","PleasureCritical","PleasureDivided","ArousalTrial1","ArousalCritical","ArousalDivided","SenseControlTrial1","SenseControlCritical","SenseControlDivided","Noticing_Critic","Noticing_Divided","Noticing_Full","Check_Sound","Check_Uncomfort","Check_Volume","Knew","KnewTask","KnewIB","Writing_Script","FearScore_pre","FearScore_post","FearMean_pre","FearMean_post","FearScore","FearMean","PESS_Mean"
"902","s.6249d42b-bc1e-4afe-975b-3855a38ef134.txt",1,1,2,"XXXX",4,4,4,4,5,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,7,4,16,5,6,6,2,NA,NA,NA,15,5,6,5,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-18-11-11",NA,NA,768,"WhiteFocus",-0.5,"Control",-0.5,"Congruent",0.5,4,NA,"LoudSound",NA,21,16,15,2,7,9,3,5,5,7,6,6,4,6,5,0,1,1,NA,NA,NA,NA,NA,NA,NA,1.14524329581544,NA,4.5,NA,NA,NA,NA
"903","s.2f745766-f0b5-4085-9fa9-0b746b466e51.txt",2,2,1,"XXXX",1,1,7,1,1,7,1,1,3,NA,11,9,1,9,12,9,1,9,2,NA,NA,NA,10,9,1,9,2,NA,NA,NA,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,1,1,7,1,1,1,1,2,1,1,1,7,4,1,1,7,1,1,1,1,23,1,"2500","2500",59,2,"BOURG ST MAURICE","FRANCE",1,NA,2,7,NA,"R.A.S.","2023-09-05-23-03","2023-09-05-23-19",16,367,"BlackFocus",0.5,"Threat",0.5,"Incongruent",-0.5,1,1,"LoudSound",NA,11,12,10,0,2,2,9,9,9,1,1,1,9,9,9,0,0,0,0.5,0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,-1.10793820725763,1,1,-0.00291325397397868,0,2.125
"904","s.45ff34bb-9ea9-4568-8185-241a04a08fe7.txt",2,1,2,"XXXX",1,1,1,1,1,5,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,3,8,16,5,6,8,1,3,2,2,15,5,7,7,1,3,2,2,1,3,2,2,1,1,1,1,4,1,2,1,2,NA,NA,1,1,1,7,1,1,1,1,1,1,1,1,2,4,"2100","5000",39,1,"Chalandray","France",1,NA,5,4,NA,"PERTURBANT","2023-09-27-18-53","2023-09-27-19-00",7,532,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,3,7,"LoudSound",NA,15,16,15,4,4,6,5,5,5,3,6,7,8,8,7,1,1,1,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,-0.575214628770254,1,2,0.529810324513393,1,1
"905","s.dca9b27d-5195-4b06-9cb2-e60ab5647cef.txt",2,1,2,"XXXX",7,7,2,7,7,2,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,3,5,16,5,6,4,1,3,2,4,15,4,7,2,2,NA,NA,NA,1,1,2,5,5,3,5,4,5,2,5,5,2,NA,NA,1,1,2,5,7,7,7,7,7,7,7,7,9,1,"825","825",29,1,"Bois le roi","France",1,NA,5,9,NA,"Ennuie","2023-10-26-14-39","2023-10-26-14-51",12,1667,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,6,6,"LoudSound",NA,15,16,15,4,4,6,3,5,4,3,6,7,5,4,2,1,0,1,-0.5,NA,NA,-0.5,-0.5,0.5,"LatinScript",2.79711627979776,1.10438099260464,7,4.5,-1.69273528719312,-2.5,7
"906","s.09aefa7e-ef56-44bc-8ca5-9b0e2898a5d8.txt",1,2,2,"XXXX",2,4,3,6,4,6,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,5,6,15,1,6,6,2,NA,NA,NA,18,2,6,6,1,3,4,2,2,6,7,7,3,6,1,2,6,2,7,6,1,1,2,1,1,1,3,6,7,5,6,5,6,7,7,20,2,"1900","1900",52,1,"Saint M<e9>dard de Mussidan","France",1,NA,3,9,NA,"Stress, angoisse, sentiment de mal faire","2023-09-16-15-41","2023-09-16-16-04",23,85,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,2,6,"LoudSound",NA,12,15,18,11,8,6,3,1,2,5,6,6,6,6,6,0,1,0,0.5,0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",0.846045663257057,2.15223760792464,4,6.25,1.30619194466758,2.25,6.125
"907","s.4e7a0b02-9687-4c14-a712-84a79c07b02b.txt",1,2,2,"XXXX",3,1,5,1,1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-18-11-13",NA,NA,601,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,1,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,-1.10502495328365,NA,1,NA,NA,NA,NA
"908","s.4dbd1eab-ee09-49f4-b92a-3368820f3f09.txt",2,2,1,"XXXX",1,3,5,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-07-14-38",NA,NA,594,"BlackFocus",0.5,"Threat",0.5,"Incongruent",-0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.379125911182421,NA,3.25,NA,NA,NA,NA
"909","s.6d1d0a68-a829-40db-b817-5aa7e9ccc5bb.txt",1,1,1,"XXXX",1,1,6,2,2,6,2,2,3,NA,10,8,3,8,11,5,2,9,2,NA,NA,NA,8,5,2,9,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,2,7,2,1,2,NA,NA,1,2,1,1,7,7,7,7,6,7,7,7,3,2,"740","920",49,1,"Peyrolles 11","France",1,NA,3,5,NA,"j'<e9>tais tres calme et concentr<e9>e mais j'ai ressenti comme un point qui me serrait fort juste sous les cotes au niveau de l'estomac","2023-10-26-16-06","2023-10-26-16-25",19,856,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,2,1,"LoudSound",NA,10,11,8,0,1,0,8,5,5,3,2,2,8,9,9,0,0,1,-0.5,NA,NA,-0.5,0.5,-0.5,"LatinScript",-0.595466837812709,-0.798051775987187,1.75,1.5,-0.202584938174478,-0.25,6.875
"910","s.0423e369-f01b-4370-944e-1d7d0b804d3a.txt",2,2,2,"XXXX",4,4,3,4,6,3,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-05-12-37",NA,NA,45,"BlackFocus",0.5,"Threat",0.5,"Congruent",0.5,5,NA,"SoftSound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.47136429118078,NA,5,NA,NA,NA,NA
"911","s.f821e300-aa9f-477f-b931-875404b37568.txt",1,2,2,"XXXX",1,3,4,3,2,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,3,3,7,4,6,1,5,5,1,2,4,6,4,1,3,2,1,1,1,4,2,2,3,4,3,2,3,2,6,2,NA,NA,1,2,2,4,2,3,5,4,3,2,3,2,10,7,"1000","00",23,1,"toulouse","france",1,NA,3,7,NA,"ras","2023-09-05-11-45","2023-09-05-11-54",9,1865,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,5,5,"SoftSound",NA,8,3,2,15,20,22,4,7,4,6,4,6,3,6,4,0,1,1,-0.5,NA,NA,-0.5,0.5,0.5,"LatinScript",0.0530049158170818,0.358653275949955,2.75,3.25,0.305648360132873,0.5,3
"912","s.4cdd1b6f-fefd-4aef-9b64-c5aedcf42833.txt",1,1,2,"XXXX",5,5,5,5,3,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,2,9,18,8,1,9,1,3,4,2,20,9,1,9,1,3,4,2,1,3,4,2,1,1,1,1,1,7,1,1,2,NA,NA,1,1,2,1,6,6,5,6,6,6,6,6,31,4,"860","860",41,1,"rombas","france",1,NA,5,11,"au foyer","rien ressenti de particulier","2023-09-05-17-47","2023-09-05-17-57",10,585,"WhiteFocus",-0.5,"Control",-0.5,"Congruent",0.5,5,1,"LoudSound",NA,11,18,20,12,5,4,3,8,9,2,1,1,9,9,9,1,1,1,-0.5,NA,NA,-0.5,-0.5,0.5,"LatinScript",0.660723424601015,-1.10793820725763,3.75,1,-1.76866163185864,-2.75,5.875
"913","s.fc50ff94-7665-4f9a-8540-add56c229ed3.txt",1,1,2,"XXXX",1,1,5,1,1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6,4,8,16,6,7,8,2,NA,NA,NA,18,7,7,8,2,NA,NA,NA,2,3,4,2,1,1,3,1,1,6,1,3,2,NA,NA,2,1,1,5,4,5,1,3,1,4,5,5,10,9,"200","500",19,2,"Savigneux","France",1,NA,4,8,NA,"S<e9>r<e9>nit<e9>","2023-09-05-18-45","2023-09-05-18-56",11,1888,"WhiteFocus",-0.5,"Control",-0.5,"Congruent",0.5,1,2,"LoudSound",NA,16,16,18,7,7,6,6,6,7,4,7,7,8,8,8,0,0,0,-0.5,NA,NA,0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,-0.740075052944357,1,1.5,0.36494990033929,0.5,3.5
"914","s.5b685b7e-ddb6-4956-b053-08407cc0f6ed.txt",1,2,2,"XXXX",4,4,5,2,6,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-18-10-02",NA,NA,711,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.26100380826822,NA,4.75,NA,NA,NA,NA
"915","s.65a9d636-c759-45b6-8883-3f66ede196a5.txt",1,1,1,"XXXX",1,1,6,1,1,6,1,1,3,NA,10,6,5,7,10,5,6,7,2,NA,NA,NA,8,5,5,5,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,4,2,2,2,NA,NA,1,1,2,8,5,5,2,2,2,5,6,7,15,3,"2500","2800",43,1,"Hazebrouck","France",1,NA,7,3,NA,"Un peu de nervosit<e9> pour essayer de me concentrer sur les carr<e9>s blancs","2023-09-14-11-13","2023-09-14-11-26",13,796,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,2,4,"LoudSound",NA,10,10,8,0,2,0,6,5,5,5,6,5,7,7,5,0,0,1,-0.5,NA,NA,-0.5,-0.5,0.5,"LatinScript",-1.10502495328365,-0.39128305161362,1,2.25,0.713741901670028,1.25,4.25
"916","s.6d317a8c-44bc-4fea-a970-6bcf629f3c5a.txt",1,2,2,"XXXX",1,4,4,2,5,2,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,8,6,20,2,8,4,2,NA,NA,NA,21,2,7,4,2,NA,NA,NA,1,3,4,2,1,5,1,3,7,1,7,7,1,1,2,1,2,2,3,6,6,2,3,2,4,5,6,25,2,"1000","1200",34,1,"Rennes","France",1,NA,4,5,NA,"Stress","2023-09-05-11-19","2023-09-05-11-30",11,857,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,6,7,"LoudSound",NA,22,20,21,1,3,3,3,2,2,8,8,7,6,4,4,0,0,1,0.5,0.5,0.5,-0.5,0.5,0.5,"LatinScript",1.35560377872799,2.32906417561275,4.75,6.5,0.973460396884759,1.75,4.25
"917","s.8836ff91-c73a-42c1-930e-0b4452fd9641.txt",1,1,2,"XXXX",2,5,4,4,5,4,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,4,5,20,5,4,5,2,NA,NA,NA,21,5,4,5,2,NA,NA,NA,1,3,4,2,3,3,3,3,3,3,3,3,2,NA,NA,2,2,2,2,6,6,5,6,4,7,7,7,24,1,"1200","1200",27,2,"Bordeaux","France",1,NA,8,3,NA,"Pas grand chose.","2023-09-06-10-11","2023-09-06-10-20",9,1065,"WhiteFocus",-0.5,"Control",-0.5,"Congruent",0.5,4,5,"LoudSound",NA,17,20,21,6,3,3,5,5,5,4,4,4,5,5,5,0,0,1,-0.5,NA,NA,0.5,0.5,0.5,"LatinScript",1.70676301834985,0.11674497575049,5.25,3,-1.59001804259936,-2.25,6
"918","s.c3cb366c-37ae-467c-973e-6e59aaf96e6f.txt",2,2,2,"XXXX",1,1,4,1,2,7,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,6,3,15,3,6,3,1,3,2,2,15,4,6,4,2,NA,NA,NA,1,3,2,2,3,6,1,3,6,1,6,6,1,1,1,1,1,1,5,7,3,1,3,1,5,5,5,1,2,"1400","2300",45,1,"Fontainebleau","France",1,NA,3,5,NA,"c'<e9>tait assez stressant et angoissant","2023-09-08-10-41","2023-09-08-11-12",31,1491,"BlackFocus",0.5,"Threat",0.5,"Congruent",0.5,1,7,"SoftSound","Solved",14,15,15,5,5,6,3,3,4,6,6,6,3,3,4,1,0,1,0.5,0.5,-0.5,-0.5,-0.5,-0.5,"LatinScript",-0.595466837812709,1.95376975026266,1.75,6,2.54923658807537,4.25,3.75
"919","s.bff9b55d-1122-42b7-98a6-3b1d7358ab95.txt",1,2,1,"XXXX",2,3,2,6,4,5,4,4,3,NA,10,4,7,8,11,3,7,8,2,NA,NA,NA,8,5,8,9,1,3,2,2,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,4,6,4,2,1,1,2,1,1,1,3,6,7,5,4,6,6,2,4,25,1,"480","520",23,2,"Paris","France",1,NA,3,8,NA,"j'ai ressentis de l'<e9>tonnemant","2023-10-10-20-47","2023-10-10-21-01",14,1461,"WhiteFocus",-0.5,"Threat",0.5,"Incongruent",-0.5,3,2,"LoudSound",NA,10,11,8,0,1,0,4,3,5,7,7,8,8,8,9,0,1,0,0.5,0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",0.70524690654776,0.361223412941279,3.75,3.5,-0.344023493606481,-0.25,5
"920","s.bf81a087-2436-49cc-805f-e774e6dd20ae.txt",1,2,2,"XXXX",1,1,4,1,1,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,2,8,14,2,3,7,1,3,4,4,19,2,3,6,1,3,4,2,1,3,4,2,1,4,1,1,3,2,4,4,1,1,2,1,1,1,4,5,7,7,6,7,7,7,7,12,4,"1500","3000",38,1,"Sable-sur-Sarthe","France",1,NA,4,5,NA,"m<e9>lencolie","2023-09-18-10-23","2023-09-18-10-33",10,1456,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,4,6,"LoudSound",NA,20,14,19,3,9,5,2,2,2,2,3,3,8,7,6,1,1,1,0.5,0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",-0.89466447037109,0.617667993646081,1.25,3.75,1.51233246401717,2.5,6.625
"921","s.08f0260c-23d0-49c4-aa38-022f3460f7a5.txt",1,1,1,"XXXX",2,1,6,1,1,6,1,1,2,NA,10,8,1,8,11,8,1,8,1,3,2,1,8,8,1,9,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,1,1,7,1,1,2,NA,NA,1,1,1,5,3,3,2,3,2,3,2,4,5,5,"750","2100",50,1,"limons","france",1,NA,2,5,NA,"int<e9>ressante et intuitive","2023-09-05-13-39","2023-09-05-13-51",12,80,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,2,1,"SoftSound",NA,10,11,8,0,1,0,8,8,8,1,1,1,8,8,9,1,1,1,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,-1.10793820725763,1,1,-0.00291325397397868,0,2.75
"922","s.3ca8f11f-f85e-4c55-b128-2b1dca7af661.txt",1,2,2,"XXXX",1,2,4,3,2,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-10-12-30",NA,NA,469,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,3,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,-0.454668081103413,NA,2,NA,NA,NA,NA
"923","s.b22871ac-3746-48c0-8f0c-334bcc555dbb.txt",1,2,1,"XXXX",1,3,6,6,1,7,1,2,3,NA,10,4,4,9,12,3,6,9,2,NA,NA,NA,8,3,4,9,1,3,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,6,3,6,4,3,1,1,2,1,1,2,7,4,7,6,5,6,7,7,7,15,2,"4500","6000",34,2,"Avril","France",1,NA,5,3,NA,"Angoisse, malaise","2023-09-15-14-53","2023-09-15-15-00",7,1347,"WhiteFocus",-0.5,"Threat",0.5,"Incongruent",-0.5,1,2,"LoudSound",NA,10,12,8,0,0,0,4,3,3,4,6,4,9,9,9,0,1,0,0.5,0.5,0.5,-0.5,-0.5,0.5,"LatinScript",-0.639990319759455,0.433736416489447,1.75,3.5,1.0737267362489,1.75,6.125
"924","s.daa92b4f-e3a6-4cd1-9718-dec639f01bea.txt",1,1,1,"XXXX",1,1,5,1,2,5,3,3,3,NA,9,4,5,5,13,5,6,5,2,NA,NA,NA,15,4,5,5,2,NA,NA,NA,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,1,3,6,3,3,1,2,2,1,1,1,6,5,6,2,2,2,3,7,4,24,3,"2600","4500",44,2,"beuvrages","france",1,NA,6,5,NA,"ras","2023-09-05-11-22","2023-09-05-11-34",12,1660,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,3,2,"LoudSound",NA,9,13,15,1,1,7,4,5,4,5,6,5,5,5,5,0,0,0,0.5,-0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",-0.201669234794554,-0.00177860732649467,2.25,2.75,0.199890627468059,0.5,3.875
"925","s.aaf0ea07-b198-4fbc-be2f-c5a7005bbdec.txt",1,2,1,"XXXX",1,3,2,5,2,6,4,4,3,NA,11,4,2,8,12,5,2,9,2,NA,NA,NA,8,5,2,9,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,7,1,1,1,1,1,1,1,1,2,7,7,7,7,7,7,7,7,21,1,"530","530",52,2,"VERTHEUIL","France",2,"anglais",2,9,NA,"rien de sp<e9>cial","2023-09-14-17-05","2023-09-14-17-18",13,1307,"WhiteFocus",-0.5,"Threat",0.5,"Incongruent",-0.5,2,1,"LoudSound",NA,11,12,8,1,0,0,4,5,5,2,2,2,8,9,9,0,1,1,0.5,0.5,-0.5,-0.5,-0.5,-0.5,"OtherScript",0.473725881642195,-1.10793820725763,3.25,1,-1.58166408889982,-2.25,7
"926","s.d6aa4c96-0215-4946-957c-f237cff5e77d.txt",2,2,1,"XXXX",1,2,2,3,2,5,1,3,3,NA,11,6,3,9,12,6,3,8,2,NA,NA,NA,8,6,2,8,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,3,5,3,2,1,2,2,1,2,2,7,2,2,1,1,1,1,1,2,3,1,"2100","2100",29,2,"Dijon","FRANCE",1,NA,8,3,NA,"s<e9>r<e9>nit<e9>","2023-09-25-22-15","2023-09-25-22-24",9,1627,"BlackFocus",0.5,"Threat",0.5,"Incongruent",-0.5,3,3,"LoudSound",NA,11,12,8,0,2,0,6,6,6,3,3,2,9,8,8,0,1,1,0.5,-0.5,0.5,-0.5,0.5,0.5,"LatinScript",-0.481591443910371,-0.185710184483129,2,2.5,0.295881259427241,0.5,1.375
